,FAN_AVG,PASSCOMP_AVG,PASSYDS_300_AVG,RUSHATT_AVG,RUSHTD_AVG,FUMLST_AVG,TGTS_AVG,RECTD_AVG,WIN/TIE_AVG,OPP_PTS_AGT_AVG,HOME,DOME,GRASS,SUNDAY,POS_TE,POS_WR,MONTH_September,TIME_Night,TIME_Noon
481,-0.4415123466752333,-0.358457760843776,-0.2419553724533389,1.7385408893603151,-0.40580504998557293,-0.4048479914008634,-0.8178763321992116,-0.6659111648317544,-0.013199109739772646,2.109281488967101,0,1,0,1,0,0,0,0,1
482,-0.25901056077963275,-0.358457760843776,-0.2419553724533389,-0.08051669530460083,-0.40580504998557293,-0.4048479914008634,1.3270434817303116,-0.6659111648317544,0.8590319678343993,-0.26842838454446505,0,0,0,1,0,0,0,0,1
483,-0.8632942518561759,-0.358457760843776,-0.2419553724533389,-0.4847517141190266,-0.40580504998557293,-0.4048479914008634,0.9838563115015878,-0.6659111648317544,-0.8854301873139446,-1.5487337010506932,1,1,0,1,0,1,0,0,1
484,-0.7578487755609402,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.812262726387226,-0.6659111648317544,-0.8854301873139446,-0.4513291440453548,0,0,1,1,0,1,0,0,1
485,3.370747180921751,2.0325007468745975,-0.2419553724533389,0.323718323509825,-0.40580504998557293,1.391898824409623,-1.2468602949851162,-0.6659111648317544,1.7312630454085713,-0.8171306630471342,0,1,0,1,0,0,0,1,0
486,0.5869866067275283,2.6483536958323604,-0.2419553724533389,-0.33316358206361696,-0.40580504998557293,1.391898824409623,-1.2468602949851162,-0.6659111648317544,-0.013199109739772646,1.1490525015874302,0,0,0,1,0,0,0,0,1
487,-0.4415123466752334,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.04570519918458329,1.2451225493878813,-0.8854301873139446,-1.7316344605515828,1,0,1,1,1,0,1,1,0
488,-0.031897227220663606,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.7264659338300451,1.2451225493878813,-0.013199109739772646,-0.6342299035462445,0,0,0,1,1,0,0,0,1
489,-0.08867556061040628,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,1.391898824409623,1.4128402742874924,0.2896056922780635,-0.013199109739772646,-0.679955093421467,0,1,0,1,1,0,0,1,0
490,-0.4009563942539881,-0.358457760843776,-0.2419553724533389,1.6374821346567088,-0.40580504998557293,-0.4048479914008634,-0.47468916197048794,-0.6659111648317544,-0.013199109739772646,-0.9085810427975791,1,1,0,1,0,0,0,0,1
491,-0.9200725852459182,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.6462827470848498,-0.6659111648317544,-0.013199109739772646,-0.22270319466924263,0,0,1,1,1,0,0,0,1
492,-0.6077917516023356,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.9036731247563926,1.2451225493878813,0.8590319678343993,-1.0914818022984687,0,0,1,1,1,0,0,0,0
493,-0.1616762749686457,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,-0.40580504998557293,-0.4048479914008634,0.38327876360132135,0.2896056922780635,1.7312630454085713,-1.1829321820489136,1,0,0,1,0,1,0,0,1
494,-0.31578889416937483,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.38327876360132135,0.2896056922780635,-0.013199109739772646,0.23454870408298165,0,0,1,1,0,1,0,0,0
495,-0.9727953233935361,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.2974819710441404,-0.6659111648317544,-1.7576612648881167,-1.7773596504268052,0,0,1,1,1,0,1,0,1
496,-0.8065159184664339,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,1.391898824409623,0.040091593372597635,-0.6659111648317544,0.8590319678343993,-0.5427795237957996,0,0,1,1,0,1,0,0,1
497,0.11004860625369245,-0.358457760843776,-0.2419553724533389,-0.38369295941542014,-0.40580504998557293,-0.4048479914008634,1.0696531040587687,-0.6659111648317544,-1.7576612648881167,1.1947776914626527,0,0,1,1,0,1,0,0,0
